id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2061416,beijing_grid_000,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,12.0,967.1581,26.0,319.79,3.48
2061417,beijing_grid_001,2018-04-02 00:00:00,CLEAR_DAY,12.0,953.8973,23.0,320.55,4.06
2061418,beijing_grid_002,2018-04-02 00:00:00,CLEAR_DAY,12.0,940.6365,21.0,321.12,4.63
2061419,beijing_grid_003,2018-04-02 00:00:00,CLEAR_DAY,12.0,925.5837,19.0,318.06,5.15
2061420,beijing_grid_004,2018-04-02 00:00:00,CLEAR_DAY,12.0,908.7389,19.0,312.31,5.65
2061421,beijing_grid_005,2018-04-02 00:00:00,CLEAR_DAY,12.0,891.8941,18.0,307.54,6.19
2061422,beijing_grid_006,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,12.0,874.0317,19.0,299.08,5.87
2061423,beijing_grid_007,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,12.0,856.1693,19.0,289.86,5.68
2061424,beijing_grid_008,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,18.8,849.0429,20.0,270.42,5.77
2061425,beijing_grid_009,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,18.8,852.6525,20.0,246.31,6.99
2061426,beijing_grid_010,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,856.2621,21.0,231.18,9.03
2061427,beijing_grid_011,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,866.7709,21.0,226.93,10.1
2061428,beijing_grid_012,2018-04-02 00:00:00,CLOUDY,14.0,877.2797,21.0,223.51,11.22
2061429,beijing_grid_013,2018-04-02 00:00:00,CLOUDY,14.0,887.7181,21.0,223.68,10.21
2061430,beijing_grid_014,2018-04-02 00:00:00,CLOUDY,9.0,898.0861,21.0,229.12,7.07
2061431,beijing_grid_015,2018-04-02 00:00:00,CLOUDY,9.0,908.4541,21.0,242.75,4.11
2061432,beijing_grid_016,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,9.0,908.2621,19.0,246.4,1.17
2061433,beijing_grid_017,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,9.0,908.0701,18.0,57.95,1.78
2061434,beijing_grid_018,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,11.0,899.5133,19.0,84.25,2.51
2061435,beijing_grid_019,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,11.0,882.5918,21.0,143.1,3.18
2061436,beijing_grid_020,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,-1.0,865.6702,23.0,166.12,5.5
2061437,beijing_grid_021,2018-04-02 00:00:00,CLEAR_DAY,12.0,976.0029,29.0,315.46,1.93
2061438,beijing_grid_022,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,12.0,965.8884,26.0,326.88,2.43
2061439,beijing_grid_023,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,955.7738,23.0,334.22,2.99
2061440,beijing_grid_024,2018-04-02 00:00:00,CLEAR_DAY,10.0,942.2391,21.0,331.67,3.54
2061441,beijing_grid_025,2018-04-02 00:00:00,CLEAR_DAY,17.6,925.2842,20.0,323.24,4.11
2061442,beijing_grid_026,2018-04-02 00:00:00,CLEAR_DAY,17.6,908.3293,18.0,316.97,4.75
2061443,beijing_grid_027,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,17.6,894.8164,18.0,305.08,4.76
2061444,beijing_grid_028,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,17.6,881.3034,18.0,293.76,4.98
2061445,beijing_grid_029,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,18.8,870.506,18.0,274.44,5.31
2061446,beijing_grid_030,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,18.7,862.424,19.0,251.46,6.44
2061447,beijing_grid_031,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,854.3421,20.0,236.91,8.26
2061448,beijing_grid_032,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,869.761,19.0,232.07,9.09
2061449,beijing_grid_033,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,885.1799,19.0,228.06,9.97
2061450,beijing_grid_034,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,897.3706,19.0,229.36,8.86
2061451,beijing_grid_035,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,906.3332,19.0,240.28,5.85
2061452,beijing_grid_036,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,9.0,915.2957,18.0,269.39,3.45
2061453,beijing_grid_037,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,9.0,907.7463,18.0,294.98,1.84
2061454,beijing_grid_038,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,9.0,900.1969,18.0,4.23,1.59
2061455,beijing_grid_039,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,9.0,888.4221,19.0,53.0,0.78
2061456,beijing_grid_040,2018-04-02 00:00:00,CLOUDY,8.0,872.4222,21.0,183.21,2.58
2061457,beijing_grid_041,2018-04-02 00:00:00,CLOUDY,8.0,856.4222,23.0,189.23,5.7
2061458,beijing_grid_042,2018-04-02 00:00:00,CLEAR_DAY,14.0,984.8478,31.0,281.44,0.47
2061459,beijing_grid_043,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,977.8794,28.0,355.3,0.94
2061460,beijing_grid_044,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,970.9111,25.0,9.75,1.81
2061461,beijing_grid_045,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,10.0,958.8944,22.0,2.01,2.4
2061462,beijing_grid_046,2018-04-02 00:00:00,CLEAR_DAY,10.0,941.8295,21.0,345.06,2.88
2061463,beijing_grid_047,2018-04-02 00:00:00,CLEAR_DAY,10.0,924.7645,19.0,333.65,3.53
2061464,beijing_grid_048,2018-04-02 00:00:00,CLEAR_DAY,10.0,915.601,18.0,314.5,3.75
2061465,beijing_grid_049,2018-04-02 00:00:00,CLEAR_DAY,10.0,906.4375,17.0,298.91,4.31
2061466,beijing_grid_050,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,17.6,891.969,17.0,279.19,4.88
2061467,beijing_grid_051,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,18.7,872.1956,18.0,257.51,5.95
2061468,beijing_grid_052,2018-04-02 00:00:00,CLOUDY,14.0,852.4221,19.0,243.75,7.59
2061469,beijing_grid_053,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,872.7511,18.0,238.44,8.16
2061470,beijing_grid_054,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,893.08,17.0,233.86,8.8
2061471,beijing_grid_055,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,907.0231,17.0,236.97,7.62
2061472,beijing_grid_056,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,914.5802,16.0,256.31,4.96
2061473,beijing_grid_057,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,922.1373,16.0,299.1,3.72
2061474,beijing_grid_058,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,9.0,907.2305,17.0,311.81,3.03
2061475,beijing_grid_059,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,9.0,892.3236,17.0,330.36,2.57
2061476,beijing_grid_060,2018-04-02 00:00:00,CLOUDY,8.0,877.3309,19.0,298.86,1.43
2061477,beijing_grid_061,2018-04-02 00:00:00,CLOUDY,8.0,862.2526,21.0,220.09,3.41
2061478,beijing_grid_062,2018-04-02 00:00:00,CLOUDY,8.0,847.1742,24.0,208.02,6.7
2061479,beijing_grid_063,2018-04-02 00:00:00,CLEAR_DAY,14.0,991.8302,34.0,170.31,1.07
2061480,beijing_grid_064,2018-04-02 00:00:00,HAZE,14.0,987.2797,31.0,94.13,0.95
2061481,beijing_grid_065,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,982.7293,28.0,61.61,1.94
2061482,beijing_grid_066,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,10.0,972.0247,25.0,44.73,2.42
2061483,beijing_grid_067,2018-04-02 00:00:00,CLEAR_DAY,10.0,955.1658,22.0,21.91,2.51
2061484,beijing_grid_068,2018-04-02 00:00:00,CLEAR_DAY,10.0,938.3069,20.0,3.25,2.93
2061485,beijing_grid_069,2018-04-02 00:00:00,CLEAR_DAY,10.0,929.5748,19.0,334.67,2.8
2061486,beijing_grid_070,2018-04-02 00:00:00,CLEAR_DAY,10.0,920.8426,18.0,309.79,3.34
2061487,beijing_grid_071,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,17.6,904.5482,17.0,285.69,3.95
2061488,beijing_grid_072,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,18.7,880.6916,18.0,262.24,4.95
2061489,beijing_grid_073,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,856.8349,18.0,248.22,6.48
2061490,beijing_grid_074,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,878.8599,17.0,243.35,6.92
2061491,beijing_grid_075,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,900.8848,17.0,239.1,7.41
2061492,beijing_grid_076,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,913.6292,16.0,244.7,6.43
2061493,beijing_grid_077,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,917.0928,16.0,270.83,4.55
2061494,beijing_grid_078,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,920.5565,15.0,311.2,4.37
2061495,beijing_grid_079,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,902.9514,16.0,309.62,3.99
2061496,beijing_grid_080,2018-04-02 00:00:00,CLOUDY,9.0,885.3463,17.0,307.72,3.61
2061497,beijing_grid_081,2018-04-02 00:00:00,CLOUDY,8.0,869.5012,19.0,278.25,3.23
2061498,beijing_grid_082,2018-04-02 00:00:00,CLOUDY,8.0,855.4161,22.0,236.78,4.9
2061499,beijing_grid_083,2018-04-02 00:00:00,CLOUDY,8.0,841.331,24.0,220.62,7.68
2061500,beijing_grid_084,2018-04-02 00:00:00,CLEAR_DAY,14.0,996.9502,37.0,164.7,2.16
2061501,beijing_grid_085,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,14.0,994.0893,34.0,119.47,1.99
2061502,beijing_grid_086,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,10.0,991.2285,31.0,87.65,2.9
2061503,beijing_grid_087,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,10.0,981.6298,28.0,71.14,3.36
2061504,beijing_grid_088,2018-04-02 00:00:00,PARTLY_CLOUDY_DAY,10.0,965.2931,25.0,53.25,3.21
2061505,beijing_grid_089,2018-04-02 00:00:00,CLEAR_DAY,10.0,948.9565,22.0,35.5,3.39
2061506,beijing_grid_090,2018-04-02 00:00:00,CLEAR_DAY,10.0,936.7376,20.0,11.96,2.51
