id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2208565,beijing_grid_000,2018-04-06 00:00:00,WIND,8.0,982.6755,23.0,323.14,46.4
2208566,beijing_grid_001,2018-04-06 00:00:00,WIND,8.0,968.0771,24.0,324.3,49.62
2208567,beijing_grid_002,2018-04-06 00:00:00,WIND,0.0,953.4787,25.0,325.31,52.85
2208568,beijing_grid_003,2018-04-06 00:00:00,WIND,0.0,936.8482,27.0,326.25,55.38
2208569,beijing_grid_004,2018-04-06 00:00:00,WIND,0.0,918.1858,29.0,327.15,57.2
2208570,beijing_grid_005,2018-04-06 00:00:00,WIND,0.0,899.5234,32.0,327.99,59.02
2208571,beijing_grid_006,2018-04-06 00:00:00,WIND,0.0,879.997,39.0,327.45,50.78
2208572,beijing_grid_007,2018-04-06 00:00:00,WIND,-1.0,860.4706,46.0,326.69,42.55
2208573,beijing_grid_008,2018-04-06 00:00:00,WIND,-3.3,853.2002,50.0,325.05,41.4
2208574,beijing_grid_009,2018-04-06 00:00:00,WIND,-3.3,858.1858,52.0,323.19,47.37
2208575,beijing_grid_010,2018-04-06 00:00:00,WIND,1.0,863.1714,53.0,321.74,53.38
2208576,beijing_grid_011,2018-04-06 00:00:00,WIND,1.0,874.877,51.0,322.94,51.24
2208577,beijing_grid_012,2018-04-06 00:00:00,WIND,1.0,886.5827,48.0,324.25,49.13
2208578,beijing_grid_013,2018-04-06 00:00:00,WIND,1.0,898.0611,46.0,325.32,47.41
2208579,beijing_grid_014,2018-04-06 00:00:00,WIND,0.0,909.3122,44.0,326.1,46.06
2208580,beijing_grid_015,2018-04-06 00:00:00,WIND,0.0,920.5634,42.0,326.93,44.73
2208581,beijing_grid_016,2018-04-06 00:00:00,WIND,0.0,919.6247,44.0,329.06,43.58
2208582,beijing_grid_017,2018-04-06 00:00:00,WIND,0.0,919.7571,44.0,331.89,43.31
2208583,beijing_grid_018,2018-04-06 00:00:00,WIND,-1.0,910.3715,48.0,335.1,43.68
2208584,beijing_grid_019,2018-04-06 00:00:00,WIND,-1.0,892.0035,54.0,338.75,45.15
2208585,beijing_grid_020,2018-04-06 00:00:00,WIND,-1.0,873.6355,60.0,342.16,46.79
2208586,beijing_grid_021,2018-04-06 00:00:00,WIND,8.0,991.9555,21.0,322.91,46.49
2208587,beijing_grid_022,2018-04-06 00:00:00,WIND,8.0,980.7849,22.0,324.2,48.6
2208588,beijing_grid_023,2018-04-06 00:00:00,WIND,9.0,969.6143,23.0,325.37,50.73
2208589,beijing_grid_024,2018-04-06 00:00:00,WIND,7.0,954.6594,25.0,326.46,52.07
2208590,beijing_grid_025,2018-04-06 00:00:00,WIND,6.8,935.9202,27.0,327.51,52.6
2208591,beijing_grid_026,2018-04-06 00:00:00,WIND,6.8,917.181,30.0,328.54,53.16
2208592,beijing_grid_027,2018-04-06 00:00:00,WIND,7.0,909.7287,34.0,328.07,48.58
2208593,beijing_grid_028,2018-04-06 00:00:00,WIND,6.8,887.9279,40.0,327.22,45.38
2208594,beijing_grid_029,2018-04-06 00:00:00,WIND,-3.3,876.55,45.0,325.85,45.16
2208595,beijing_grid_030,2018-04-06 00:00:00,WIND,2.9,868.4207,49.0,324.11,48.63
2208596,beijing_grid_031,2018-04-06 00:00:00,WIND,1.0,860.2914,54.0,322.6,52.14
2208597,beijing_grid_032,2018-04-06 00:00:00,WIND,1.0,877.5932,50.0,323.01,50.55
2208598,beijing_grid_033,2018-04-06 00:00:00,WIND,1.0,894.895,47.0,323.44,48.96
2208599,beijing_grid_034,2018-04-06 00:00:00,WIND,1.0,908.3625,44.0,323.98,47.28
2208600,beijing_grid_035,2018-04-06 00:00:00,WIND,1.0,917.9958,43.0,324.66,45.53
2208601,beijing_grid_036,2018-04-06 00:00:00,WIND,0.0,927.629,41.0,325.38,43.78
2208602,beijing_grid_037,2018-04-06 00:00:00,WIND,0.0,919.2105,45.0,328.64,43.18
2208603,beijing_grid_038,2018-04-06 00:00:00,WIND,0.0,910.7919,48.0,331.97,42.72
2208604,beijing_grid_039,2018-04-06 00:00:00,WIND,0.0,897.9286,53.0,335.47,43.15
2208605,beijing_grid_040,2018-04-06 00:00:00,WIND,-7.0,880.6204,59.0,338.92,44.49
2208606,beijing_grid_041,2018-04-06 00:00:00,WIND,-7.0,863.3123,65.0,342.16,45.97
