id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2000958,beijing_grid_000,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,24.0,972.9792,23.0,160.55,14.28
2000959,beijing_grid_001,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,24.0,959.5583,21.0,164.96,13.3
2000960,beijing_grid_002,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,25.0,946.1374,19.0,170.04,12.42
2000961,beijing_grid_003,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,25.0,930.8855,18.0,183.52,9.84
2000962,beijing_grid_004,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,25.0,913.8026,16.0,220.58,7.39
2000963,beijing_grid_005,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,25.0,896.7198,15.0,261.15,9.12
2000964,beijing_grid_006,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,25.0,878.6083,15.0,279.16,12.77
2000965,beijing_grid_007,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,26.0,860.4969,16.0,288.65,17.1
2000966,beijing_grid_008,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.4,853.3066,16.0,286.81,20.73
2000967,beijing_grid_009,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.4,857.0373,17.0,278.73,23.82
2000968,beijing_grid_010,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,860.768,18.0,272.6,27.26
2000969,beijing_grid_011,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,871.251,17.0,269.56,26.69
2000970,beijing_grid_012,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,881.734,17.0,266.39,26.19
2000971,beijing_grid_013,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,892.0746,16.0,269.29,24.34
2000972,beijing_grid_014,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,902.2728,15.0,280.21,21.66
2000973,beijing_grid_015,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,912.471,13.0,293.58,19.95
2000974,beijing_grid_016,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,912.3187,13.0,290.4,21.19
2000975,beijing_grid_017,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,912.1665,13.0,287.57,22.5
2000976,beijing_grid_018,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,20.0,906.8738,13.0,285.0,23.65
2000977,beijing_grid_019,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,20.0,886.7965,15.0,283.5,25.96
2000978,beijing_grid_020,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,20.0,869.9339,16.0,281.96,27.84
2000979,beijing_grid_021,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,24.0,981.8502,23.0,156.23,13.56
2000980,beijing_grid_022,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,24.0,971.6259,22.0,158.03,13.32
2000981,beijing_grid_023,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,961.4015,21.0,159.9,13.1
2000982,beijing_grid_024,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,947.7015,19.0,166.05,11.2
2000983,beijing_grid_025,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.9,930.5259,18.0,183.01,8.06
2000984,beijing_grid_026,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.9,913.3502,17.0,214.15,6.32
2000985,beijing_grid_027,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.9,899.6258,16.0,255.4,8.27
2000986,beijing_grid_028,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.9,885.9014,15.0,274.86,12.51
2000987,beijing_grid_029,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.4,874.9659,15.0,278.22,16.86
2000988,beijing_grid_030,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.9,866.8193,16.0,275.43,20.78
2000989,beijing_grid_031,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,858.6727,17.0,273.53,24.73
2000990,beijing_grid_032,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,874.131,17.0,273.02,24.93
2000991,beijing_grid_033,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,889.5893,16.0,272.53,25.12
2000992,beijing_grid_034,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,901.7382,15.0,275.34,24.16
2000993,beijing_grid_035,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,910.5777,15.0,282.26,22.28
2000994,beijing_grid_036,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,919.4171,14.0,290.32,20.78
2000995,beijing_grid_037,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,911.8779,14.0,286.14,21.95
2000996,beijing_grid_038,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,904.3387,14.0,282.41,23.23
2000997,beijing_grid_039,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,892.5853,15.0,280.33,24.85
2000998,beijing_grid_040,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,17.0,876.6178,16.0,279.7,26.75
2000999,beijing_grid_041,2018-03-31 07:00:00,CLOUDY,17.0,860.6504,18.0,279.14,28.65
2001000,beijing_grid_042,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,990.7213,24.0,151.45,12.92
2001001,beijing_grid_043,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,983.6935,23.0,151.22,13.54
2001002,beijing_grid_044,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,976.6657,22.0,151.02,14.15
2001003,beijing_grid_045,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,964.5175,21.0,153.26,13.35
2001004,beijing_grid_046,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,947.2491,19.0,159.32,11.21
2001005,beijing_grid_047,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,929.9806,18.0,168.08,9.26
2001006,beijing_grid_048,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,920.6432,16.0,208.76,7.08
2001007,beijing_grid_049,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,911.3059,15.0,248.99,9.34
2001008,beijing_grid_050,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.9,896.6252,15.0,265.03,13.58
2001009,beijing_grid_051,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.9,876.6014,16.0,271.01,17.84
2001010,beijing_grid_052,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,856.5775,17.0,274.66,22.21
2001011,beijing_grid_053,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,877.011,16.0,277.0,23.27
2001012,beijing_grid_054,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,897.4445,16.0,279.13,24.37
2001013,beijing_grid_055,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,911.4017,15.0,281.4,24.25
2001014,beijing_grid_056,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,918.8825,15.0,284.19,22.93
2001015,beijing_grid_057,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,926.3633,14.0,287.32,21.68
2001016,beijing_grid_058,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,911.4371,15.0,282.19,22.82
2001017,beijing_grid_059,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,896.5108,15.0,277.59,24.13
2001018,beijing_grid_060,2018-03-31 07:00:00,CLOUDY,17.0,881.5116,16.0,275.71,25.78
2001019,beijing_grid_061,2018-03-31 07:00:00,CLOUDY,17.0,866.4392,18.0,276.13,27.65
2001020,beijing_grid_062,2018-03-31 07:00:00,CLOUDY,17.0,851.3669,19.0,276.49,29.52
2001021,beijing_grid_063,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,997.6938,23.0,148.03,11.97
2001022,beijing_grid_064,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,993.1269,23.0,147.03,13.12
2001023,beijing_grid_065,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,988.56,23.0,146.19,14.28
2001024,beijing_grid_066,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,977.76,22.0,147.44,14.29
2001025,beijing_grid_067,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,960.727,21.0,151.08,13.2
2001026,beijing_grid_068,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,943.694,19.0,155.36,12.16
2001027,beijing_grid_069,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,934.8041,17.0,180.43,8.73
2001028,beijing_grid_070,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,925.9142,15.0,219.11,8.24
2001029,beijing_grid_071,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.9,909.3661,15.0,248.8,10.71
2001030,beijing_grid_072,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.9,885.1597,15.0,265.42,14.46
2001031,beijing_grid_073,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,860.9533,16.0,274.75,18.91
2001032,beijing_grid_074,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,883.0936,16.0,279.85,21.08
2001033,beijing_grid_075,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,905.234,15.0,283.97,23.4
2001034,beijing_grid_076,2018-03-31 07:00:00,RAIN,23.0,918.0075,15.0,285.32,24.32
2001035,beijing_grid_077,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,921.4142,15.0,284.45,23.79
2001036,beijing_grid_078,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,924.8208,15.0,283.54,23.27
2001037,beijing_grid_079,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,907.1857,16.0,278.61,24.36
2001038,beijing_grid_080,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,889.5507,16.0,274.14,25.62
2001039,beijing_grid_081,2018-03-31 07:00:00,CLOUDY,17.0,873.6876,18.0,272.8,27.0
2001040,beijing_grid_082,2018-03-31 07:00:00,CLOUDY,17.0,859.5964,19.0,274.16,28.41
2001041,beijing_grid_083,2018-03-31 07:00:00,CLOUDY,17.0,845.5053,20.0,275.4,29.83
2001042,beijing_grid_084,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,1002.7678,22.0,145.98,10.64
2001043,beijing_grid_085,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,999.9261,23.0,144.99,11.95
2001044,beijing_grid_086,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,997.0844,23.0,144.19,13.26
2001045,beijing_grid_087,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,987.4289,23.0,145.39,13.65
2001046,beijing_grid_088,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,970.9596,22.0,148.66,13.15
2001047,beijing_grid_089,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,954.4904,21.0,152.17,12.7
2001048,beijing_grid_090,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,942.1084,19.0,168.22,9.86
2001049,beijing_grid_091,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,929.7264,17.0,193.24,8.3
2001050,beijing_grid_092,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.9,913.1884,16.0,226.82,8.29
2001051,beijing_grid_093,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.9,892.4943,16.0,256.84,10.71
2001052,beijing_grid_094,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,871.8002,15.0,273.09,14.83
2001053,beijing_grid_095,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,892.3789,15.0,281.45,18.28
2001054,beijing_grid_096,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,912.9577,15.0,287.08,21.99
2001055,beijing_grid_097,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,921.5556,15.0,287.16,24.19
2001056,beijing_grid_098,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,918.1726,16.0,283.19,24.84
2001057,beijing_grid_099,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,914.7897,16.0,279.44,25.61
2001058,beijing_grid_100,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,23.0,899.1239,17.0,275.59,26.55
2001059,beijing_grid_101,2018-03-31 07:00:00,CLOUDY,17.0,883.4581,18.0,272.01,27.6
2001060,beijing_grid_102,2018-03-31 07:00:00,CLOUDY,17.0,869.1133,19.0,271.45,28.41
2001061,beijing_grid_103,2018-03-31 07:00:00,CLOUDY,17.0,856.0895,20.0,273.64,28.95
2001062,beijing_grid_104,2018-03-31 07:00:00,CLOUDY,17.0,843.0658,21.0,275.75,29.53
2001063,beijing_grid_105,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,24.0,1007.8418,22.0,143.35,9.33
2001064,beijing_grid_106,2018-03-31 07:00:00,PARTLY_CLOUDY_DAY,22.0,1006.7253,22.0,142.5,10.79
