id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2098189,beijing_grid_000,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,15.0,983.7243,22.0,74.57,24.58
2098190,beijing_grid_001,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,15.0,969.7915,24.0,79.84,20.89
2098191,beijing_grid_002,2018-04-03 00:00:00,CLEAR_DAY,9.0,955.8587,27.0,87.26,17.46
2098192,beijing_grid_003,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,9.0,939.9035,31.0,98.95,14.78
2098193,beijing_grid_004,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,9.0,921.9259,37.0,115.39,13.32
2098194,beijing_grid_005,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,9.0,903.9483,43.0,133.93,13.15
2098195,beijing_grid_006,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,9.0,884.9403,48.0,135.44,11.88
2098196,beijing_grid_007,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,9.0,865.9323,54.0,137.3,10.61
2098197,beijing_grid_008,2018-04-03 00:00:00,CLOUDY,5.07,858.1947,55.0,127.07,9.04
2098198,beijing_grid_009,2018-04-03 00:00:00,CLOUDY,5.37,861.7275,52.0,99.59,8.52
2098199,beijing_grid_010,2018-04-03 00:00:00,RAIN,9.0,865.2603,49.0,74.74,9.93
2098200,beijing_grid_011,2018-04-03 00:00:00,CLOUDY,9.0,876.6971,45.0,49.17,9.61
2098201,beijing_grid_012,2018-04-03 00:00:00,RAIN,9.0,888.1339,42.0,26.53,11.13
2098202,beijing_grid_013,2018-04-03 00:00:00,RAIN,9.0,899.4171,41.0,11.77,12.22
2098203,beijing_grid_014,2018-04-03 00:00:00,CLOUDY,6.0,910.5467,42.0,359.27,12.31
2098204,beijing_grid_015,2018-04-03 00:00:00,CLOUDY,6.0,921.6763,44.0,347.5,12.96
2098205,beijing_grid_016,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,6.0,921.5227,48.0,356.96,13.27
2098206,beijing_grid_017,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,6.0,921.3691,53.0,5.77,13.91
2098207,beijing_grid_018,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,6.0,912.5083,59.0,17.21,15.24
2098208,beijing_grid_019,2018-04-03 00:00:00,CLOUDY,6.0,894.9403,68.0,29.25,17.66
2098209,beijing_grid_020,2018-04-03 00:00:00,CLOUDY,6.0,877.3723,76.0,38.1,20.66
2098210,beijing_grid_021,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,15.0,992.9595,21.0,73.98,24.78
2098211,beijing_grid_022,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,15.0,982.3906,23.0,78.69,21.42
2098212,beijing_grid_023,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,971.8216,25.0,85.09,18.26
2098213,beijing_grid_024,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,957.5112,28.0,95.39,15.57
2098214,beijing_grid_025,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,12.0,939.4593,33.0,110.66,13.82
2098215,beijing_grid_026,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,12.0,921.4075,39.0,128.65,13.27
2098216,beijing_grid_027,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,12.0,906.9589,43.0,131.71,12.19
2098217,beijing_grid_028,2018-04-03 00:00:00,RAIN,12.0,892.5102,47.0,135.35,11.15
2098218,beijing_grid_029,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,6.46,880.9301,49.0,128.9,9.75
2098219,beijing_grid_030,2018-04-03 00:00:00,CLOUDY,11.8,872.2184,48.0,107.83,8.79
2098220,beijing_grid_031,2018-04-03 00:00:00,CLOUDY,9.0,863.5067,48.0,85.37,9.18
2098221,beijing_grid_032,2018-04-03 00:00:00,CLOUDY,9.0,879.979,44.0,62.38,9.24
2098222,beijing_grid_033,2018-04-03 00:00:00,RAIN,9.0,896.4514,40.0,42.73,10.66
2098223,beijing_grid_034,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,9.0,909.4869,39.0,29.12,11.61
2098224,beijing_grid_035,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,9.0,919.0856,40.0,17.04,11.73
2098225,beijing_grid_036,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,6.0,928.6843,41.0,5.7,12.36
2098226,beijing_grid_037,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,6.0,920.8456,48.0,10.71,12.96
2098227,beijing_grid_038,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,6.0,913.0069,54.0,15.24,13.65
2098228,beijing_grid_039,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,6.0,900.7874,62.0,22.45,14.8
2098229,beijing_grid_040,2018-04-03 00:00:00,CLOUDY,3.0,884.187,70.0,31.07,16.67
2098230,beijing_grid_041,2018-04-03 00:00:00,CLOUDY,3.0,867.5867,79.0,37.83,18.83
2098231,beijing_grid_042,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,1002.1947,20.0,73.4,24.99
2098232,beijing_grid_043,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,994.9896,22.0,77.6,21.96
2098233,beijing_grid_044,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,987.7845,23.0,83.1,19.08
2098234,beijing_grid_045,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,975.1189,26.0,92.19,16.42
2098235,beijing_grid_046,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,956.9928,30.0,106.28,14.41
2098236,beijing_grid_047,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,938.8667,34.0,123.51,13.5
2098237,beijing_grid_048,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,928.9774,38.0,128.18,12.55
2098238,beijing_grid_049,2018-04-03 00:00:00,RAIN,14.0,919.0882,41.0,133.58,11.7
2098239,beijing_grid_050,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,12.0,903.6655,44.0,130.48,10.47
2098240,beijing_grid_051,2018-04-03 00:00:00,CLOUDY,11.8,882.7093,45.0,115.43,9.23
2098241,beijing_grid_052,2018-04-03 00:00:00,CLOUDY,9.0,861.7531,47.0,97.4,8.79
2098242,beijing_grid_053,2018-04-03 00:00:00,CLOUDY,9.0,883.261,42.0,75.9,9.39
2098243,beijing_grid_054,2018-04-03 00:00:00,RAIN,9.0,904.7688,38.0,59.0,11.08
2098244,beijing_grid_055,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,9.0,919.5566,36.0,46.63,12.11
2098245,beijing_grid_056,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,9.0,927.6245,38.0,34.77,12.33
2098246,beijing_grid_057,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,9.0,935.6923,39.0,23.77,13.04
2098247,beijing_grid_058,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,6.0,920.1685,47.0,24.31,13.4
2098248,beijing_grid_059,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,6.0,904.6446,56.0,24.81,13.77
2098249,beijing_grid_060,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,3.0,889.0664,64.0,27.95,14.5
2098250,beijing_grid_061,2018-04-03 00:00:00,CLOUDY,3.0,873.4337,73.0,33.11,15.7
2098251,beijing_grid_062,2018-04-03 00:00:00,CLOUDY,3.0,857.8011,82.0,37.51,17.01
2098252,beijing_grid_063,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,1009.4331,20.0,73.6,25.37
2098253,beijing_grid_064,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,1004.7957,21.0,77.09,22.66
2098254,beijing_grid_065,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,1000.1582,21.0,81.51,20.05
2098255,beijing_grid_066,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,988.9153,24.0,88.87,17.47
2098256,beijing_grid_067,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,971.067,27.0,100.52,15.25
2098257,beijing_grid_068,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,953.2187,31.0,115.26,13.86
2098258,beijing_grid_069,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,943.7954,34.0,121.0,12.66
2098259,beijing_grid_070,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,934.372,37.0,127.85,11.62
2098260,beijing_grid_071,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,12.0,917.0517,40.0,127.29,10.55
2098261,beijing_grid_072,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,11.8,891.8344,42.0,116.87,9.55
2098262,beijing_grid_073,2018-04-03 00:00:00,CLOUDY,9.0,866.6171,45.0,104.53,8.93
2098263,beijing_grid_074,2018-04-03 00:00:00,CLOUDY,9.0,889.8158,40.0,84.86,10.13
2098264,beijing_grid_075,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,9.0,913.0146,36.0,70.62,12.22
2098265,beijing_grid_076,2018-04-03 00:00:00,RAIN,9.0,926.4872,35.0,59.26,13.33
2098266,beijing_grid_077,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,9.0,930.2338,37.0,47.08,13.48
2098267,beijing_grid_078,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,9.0,933.9803,39.0,35.67,14.21
2098268,beijing_grid_079,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,9.0,915.6699,48.0,32.2,14.07
2098269,beijing_grid_080,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,6.0,897.3595,57.0,28.69,13.99
2098270,beijing_grid_081,2018-04-03 00:00:00,CLOUDY,3.0,880.9179,66.0,27.87,14.19
2098271,beijing_grid_082,2018-04-03 00:00:00,CLOUDY,3.0,866.3451,75.0,29.7,14.63
2098272,beijing_grid_083,2018-04-03 00:00:00,CLOUDY,3.0,851.7723,84.0,31.41,15.09
2098273,beijing_grid_084,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,1014.6747,19.0,74.55,25.92
2098274,beijing_grid_085,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,1011.8088,20.0,77.14,23.51
2098275,beijing_grid_086,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,1008.9429,21.0,80.3,21.15
2098276,beijing_grid_087,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,998.9006,23.0,85.57,18.74
2098277,beijing_grid_088,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,981.6821,26.0,93.86,16.47
2098278,beijing_grid_089,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,964.4635,29.0,104.49,14.65
2098279,beijing_grid_090,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,951.4126,32.0,110.02,12.83
2098280,beijing_grid_091,2018-04-03 00:00:00,PARTLY_CLOUDY_DAY,14.0,938.3618,35.0,117.29,11.17
