id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2427530,london_grid_000,2018-04-12 00:00:00,CLEAR_DAY,8.98,1004.5623,90.0,54.96,24.32
2427531,london_grid_001,2018-04-12 00:00:00,CLEAR_DAY,7.86,1003.6727,92.0,50.97,20.35
2427532,london_grid_002,2018-04-12 00:00:00,CLEAR_DAY,6.74,1002.7831,94.0,45.11,16.52
2427533,london_grid_003,2018-04-12 00:00:00,CLEAR_DAY,5.78,1000.2231,96.0,40.08,14.0
2427534,london_grid_004,2018-04-12 00:00:00,CLEAR_DAY,4.98,995.9927,97.0,37.81,12.61
2427535,london_grid_005,2018-04-12 00:00:00,CLEAR_DAY,4.18,991.7623,99.0,34.99,11.25
2427536,london_grid_006,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,4.17,991.2119,99.0,38.32,11.19
2427537,london_grid_007,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,4.17,990.6615,99.0,41.66,11.18
2427538,london_grid_008,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,4.35,991.1223,99.0,43.58,11.11
2427539,london_grid_009,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,4.71,992.5943,99.0,44.1,10.97
2427540,london_grid_010,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,5.07,994.0663,99.0,44.63,10.82
2427541,london_grid_011,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,5.45,992.1783,99.0,45.17,10.76
2427542,london_grid_012,2018-04-12 00:00:00,CLOUDY,5.84,990.2903,99.0,45.71,10.7
2427543,london_grid_013,2018-04-12 00:00:00,RAIN,6.15,990.0439,98.0,47.43,10.46
2427544,london_grid_014,2018-04-12 00:00:00,RAIN,6.38,991.4391,98.0,50.49,10.06
2427545,london_grid_015,2018-04-12 00:00:00,RAIN,6.62,992.8343,98.0,53.8,9.69
2427546,london_grid_016,2018-04-12 00:00:00,RAIN,6.62,994.0567,97.0,57.33,10.04
2427547,london_grid_017,2018-04-12 00:00:00,RAIN,6.62,995.2791,97.0,60.61,10.43
2427548,london_grid_018,2018-04-12 00:00:00,RAIN,6.58,994.6007,96.0,63.88,10.91
2427549,london_grid_019,2018-04-12 00:00:00,RAIN,6.52,992.0215,94.0,67.07,11.48
2427550,london_grid_020,2018-04-12 00:00:00,RAIN,6.46,989.4423,93.0,69.96,12.08
2427551,london_grid_021,2018-04-12 00:00:00,CLEAR_DAY,9.06,1004.6583,90.0,55.22,24.05
2427552,london_grid_022,2018-04-12 00:00:00,CLEAR_DAY,8.01,1003.8942,92.0,51.34,20.16
2427553,london_grid_023,2018-04-12 00:00:00,CLEAR_DAY,6.95,1003.13,94.0,45.64,16.4
2427554,london_grid_024,2018-04-12 00:00:00,CLEAR_DAY,6.04,1000.9591,95.0,40.49,13.9
2427555,london_grid_025,2018-04-12 00:00:00,CLEAR_DAY,5.27,997.3815,97.0,37.66,12.52
2427556,london_grid_026,2018-04-12 00:00:00,CLEAR_DAY,4.5,993.8039,98.0,34.14,11.19
2427557,london_grid_027,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,4.44,992.3115,99.0,37.11,11.2
2427558,london_grid_028,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,4.38,990.819,99.0,40.07,11.24
2427559,london_grid_029,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,4.54,990.4478,99.0,41.97,11.23
2427560,london_grid_030,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,4.91,991.1978,99.0,42.84,11.14
2427561,london_grid_031,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,5.29,991.9479,99.0,43.74,11.06
2427562,london_grid_032,2018-04-12 00:00:00,PARTLY_CLOUDY_DAY,5.64,991.4218,99.0,44.51,10.94
2427563,london_grid_033,2018-04-12 00:00:00,CLOUDY,6.0,990.8958,98.0,45.3,10.82
2427564,london_grid_034,2018-04-12 00:00:00,RAIN,6.24,990.7748,98.0,47.3,10.63
2427565,london_grid_035,2018-04-12 00:00:00,RAIN,6.38,991.059,98.0,50.62,10.38
2427566,london_grid_036,2018-04-12 00:00:00,RAIN,6.52,991.3431,98.0,54.07,10.17
2427567,london_grid_037,2018-04-12 00:00:00,RAIN,6.53,993.2874,97.0,57.18,10.51
