id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2824580,london_grid_000,2018-04-23 00:00:00,CLEAR_DAY,10.38,1015.6034,81.0,284.83,25.41
2824581,london_grid_001,2018-04-23 00:00:00,CLEAR_DAY,9.18,1014.4066,85.0,282.5,21.59
2824582,london_grid_002,2018-04-23 00:00:00,CLEAR_DAY,7.98,1013.2098,88.0,279.19,17.82
2824583,london_grid_003,2018-04-23 00:00:00,CLEAR_DAY,7.06,1010.3394,92.0,275.48,15.39
2824584,london_grid_004,2018-04-23 00:00:00,CLEAR_DAY,6.42,1005.7954,94.0,272.2,14.28
2824585,london_grid_005,2018-04-23 00:00:00,CLEAR_DAY,5.78,1001.2514,97.0,268.38,13.23
2824586,london_grid_006,2018-04-23 00:00:00,CLEAR_DAY,5.94,1000.4514,97.0,266.84,14.08
2824587,london_grid_007,2018-04-23 00:00:00,CLEAR_DAY,6.1,999.6514,97.0,265.47,14.94
2824588,london_grid_008,2018-04-23 00:00:00,CLEAR_DAY,6.32,999.8498,97.0,263.42,15.7
2824589,london_grid_009,2018-04-23 00:00:00,CLEAR_DAY,6.6,1001.0466,96.0,260.75,16.39
2824590,london_grid_010,2018-04-23 00:00:00,CLEAR_DAY,6.88,1002.2434,96.0,258.3,17.1
2824591,london_grid_011,2018-04-23 00:00:00,CLEAR_DAY,6.76,1000.0098,96.0,256.22,17.47
2824592,london_grid_012,2018-04-23 00:00:00,CLEAR_DAY,6.64,997.7762,96.0,254.23,17.85
2824593,london_grid_013,2018-04-23 00:00:00,CLEAR_DAY,6.58,997.2258,96.0,252.87,18.02
2824594,london_grid_014,2018-04-23 00:00:00,CLEAR_DAY,6.58,998.3586,96.0,252.08,17.94
2824595,london_grid_015,2018-04-23 00:00:00,CLEAR_DAY,6.58,999.4914,95.0,251.28,17.87
2824596,london_grid_016,2018-04-23 00:00:00,CLEAR_DAY,6.82,1000.3746,94.0,252.54,17.97
2824597,london_grid_017,2018-04-23 00:00:00,CLEAR_DAY,7.06,1001.2578,93.0,253.79,18.08
2824598,london_grid_018,2018-04-23 00:00:00,CLEAR_DAY,7.54,1000.2627,90.0,255.51,18.36
2824599,london_grid_019,2018-04-23 00:00:00,CLEAR_DAY,8.26,997.3891,85.0,257.63,18.81
2824600,london_grid_020,2018-04-23 00:00:00,CLEAR_DAY,8.98,994.5155,80.0,259.64,19.3
2824601,london_grid_021,2018-04-23 00:00:00,CLEAR_DAY,10.42,1015.6866,81.0,285.02,25.31
2824602,london_grid_022,2018-04-23 00:00:00,CLEAR_DAY,9.3,1014.6306,84.0,282.71,21.58
2824603,london_grid_023,2018-04-23 00:00:00,CLEAR_DAY,8.18,1013.5746,88.0,279.45,17.89
2824604,london_grid_024,2018-04-23 00:00:00,CLEAR_DAY,7.29,1011.101,91.0,275.78,15.46
2824605,london_grid_025,2018-04-23 00:00:00,CLEAR_DAY,6.64,1007.2098,94.0,272.43,14.26
2824606,london_grid_026,2018-04-23 00:00:00,CLEAR_DAY,5.98,1003.3186,96.0,268.49,13.11
2824607,london_grid_027,2018-04-23 00:00:00,CLEAR_DAY,6.06,1001.5561,97.0,267.01,14.03
2824608,london_grid_028,2018-04-23 00:00:00,CLEAR_DAY,6.14,999.7935,97.0,265.72,14.96
2824609,london_grid_029,2018-04-23 00:00:00,CLEAR_DAY,6.3,999.1509,97.0,263.78,15.8
2824610,london_grid_030,2018-04-23 00:00:00,CLEAR_DAY,6.53,999.6284,96.0,261.28,16.57
2824611,london_grid_031,2018-04-23 00:00:00,CLEAR_DAY,6.76,1000.1058,96.0,259.01,17.37
2824612,london_grid_032,2018-04-23 00:00:00,CLEAR_DAY,6.74,999.229,96.0,257.18,17.73
2824613,london_grid_033,2018-04-23 00:00:00,CLEAR_DAY,6.71,998.3523,95.0,255.43,18.11
2824614,london_grid_034,2018-04-23 00:00:00,CLEAR_DAY,6.68,997.9222,95.0,254.13,18.26
2824615,london_grid_035,2018-04-23 00:00:00,CLEAR_DAY,6.63,997.9388,95.0,253.22,18.16
2824616,london_grid_036,2018-04-23 00:00:00,CLEAR_DAY,6.58,997.9554,95.0,252.3,18.07
2824617,london_grid_037,2018-04-23 00:00:00,CLEAR_DAY,6.85,999.5605,94.0,252.91,17.97
2824618,london_grid_038,2018-04-23 00:00:00,CLEAR_DAY,7.13,1001.1657,92.0,253.52,17.86
2824619,london_grid_039,2018-04-23 00:00:00,CLEAR_DAY,7.6,1000.7746,89.0,254.83,17.94
2824620,london_grid_040,2018-04-23 00:00:00,CLEAR_DAY,8.27,998.3874,85.0,256.79,18.21
2824621,london_grid_041,2018-04-23 00:00:00,CLEAR_DAY,8.94,996.0002,81.0,258.69,18.5
2824622,london_grid_042,2018-04-23 00:00:00,CLEAR_DAY,10.46,1015.7698,81.0,285.22,25.21
2824623,london_grid_043,2018-04-23 00:00:00,CLEAR_DAY,9.42,1014.8546,84.0,282.92,21.56
2824624,london_grid_044,2018-04-23 00:00:00,CLEAR_DAY,8.38,1013.9394,87.0,279.71,17.96
2824625,london_grid_045,2018-04-23 00:00:00,CLEAR_DAY,7.53,1011.8626,90.0,276.07,15.53
2824626,london_grid_046,2018-04-23 00:00:00,CLEAR_DAY,6.85,1008.6242,93.0,272.67,14.23
2824627,london_grid_047,2018-04-23 00:00:00,CLEAR_DAY,6.18,1005.3858,96.0,268.61,12.99
2824628,london_grid_048,2018-04-23 00:00:00,CLEAR_DAY,6.18,1002.6607,96.0,267.19,13.98
2824629,london_grid_049,2018-04-23 00:00:00,CLEAR_DAY,6.18,999.9356,97.0,265.97,14.97
2824630,london_grid_050,2018-04-23 00:00:00,CLEAR_DAY,6.27,998.4521,97.0,264.15,15.89
2824631,london_grid_051,2018-04-23 00:00:00,CLEAR_DAY,6.46,998.2102,96.0,261.81,16.75
2824632,london_grid_052,2018-04-23 00:00:00,CLEAR_DAY,6.64,997.9682,96.0,259.7,17.64
2824633,london_grid_053,2018-04-23 00:00:00,CLEAR_DAY,6.71,998.4483,95.0,258.12,18.0
2824634,london_grid_054,2018-04-23 00:00:00,CLEAR_DAY,6.79,998.9283,95.0,256.6,18.38
2824635,london_grid_055,2018-04-23 00:00:00,CLEAR_DAY,6.77,998.6185,95.0,255.36,18.51
2824636,london_grid_056,2018-04-23 00:00:00,CLEAR_DAY,6.68,997.519,95.0,254.34,18.39
2824637,london_grid_057,2018-04-23 00:00:00,CLEAR_DAY,6.58,996.4194,95.0,253.31,18.27
2824638,london_grid_058,2018-04-23 00:00:00,CLEAR_DAY,6.89,998.7464,93.0,253.28,17.96
2824639,london_grid_059,2018-04-23 00:00:00,CLEAR_DAY,7.19,1001.0735,92.0,253.25,17.65
2824640,london_grid_060,2018-04-23 00:00:00,CLEAR_DAY,7.65,1001.2866,89.0,254.13,17.53
2824641,london_grid_061,2018-04-23 00:00:00,CLEAR_DAY,8.28,999.3858,85.0,255.9,17.62
2824642,london_grid_062,2018-04-23 00:00:00,CLEAR_DAY,8.9,997.485,82.0,257.66,17.72
2824643,london_grid_063,2018-04-23 00:00:00,CLEAR_DAY,10.5,1015.6834,82.0,285.45,25.13
2824644,london_grid_064,2018-04-23 00:00:00,CLEAR_DAY,9.53,1014.8053,84.0,283.22,21.44
2824645,london_grid_065,2018-04-23 00:00:00,CLEAR_DAY,8.57,1013.9273,86.0,280.06,17.8
2824646,london_grid_066,2018-04-23 00:00:00,CLEAR_DAY,7.75,1012.1551,89.0,276.39,15.35
2824647,london_grid_067,2018-04-23 00:00:00,CLEAR_DAY,7.09,1009.4889,92.0,272.88,14.1
2824648,london_grid_068,2018-04-23 00:00:00,CLEAR_DAY,6.42,1006.8227,95.0,268.69,12.9
2824649,london_grid_069,2018-04-23 00:00:00,CLEAR_DAY,6.33,1003.5318,96.0,267.16,13.92
2824650,london_grid_070,2018-04-23 00:00:00,CLEAR_DAY,6.25,1000.2409,96.0,265.84,14.95
2824651,london_grid_071,2018-04-23 00:00:00,CLEAR_DAY,6.27,998.2543,97.0,264.12,15.92
2824652,london_grid_072,2018-04-23 00:00:00,CLEAR_DAY,6.42,997.5721,96.0,262.04,16.84
2824653,london_grid_073,2018-04-23 00:00:00,CLEAR_DAY,6.56,996.8898,96.0,260.18,17.77
2824654,london_grid_074,2018-04-23 00:00:00,CLEAR_DAY,6.7,998.2953,95.0,258.8,18.1
2824655,london_grid_075,2018-04-23 00:00:00,CLEAR_DAY,6.83,999.7007,94.0,257.48,18.44
2824656,london_grid_076,2018-04-23 00:00:00,CLEAR_DAY,6.84,999.4851,94.0,256.31,18.55
2824657,london_grid_077,2018-04-23 00:00:00,CLEAR_DAY,6.71,997.6482,94.0,255.26,18.41
2824658,london_grid_078,2018-04-23 00:00:00,CLEAR_DAY,6.58,995.8114,95.0,254.19,18.29
2824659,london_grid_079,2018-04-23 00:00:00,CLEAR_DAY,6.89,998.3804,93.0,253.6,17.84
2824660,london_grid_080,2018-04-23 00:00:00,CLEAR_DAY,7.21,1000.9493,92.0,252.98,17.39
2824661,london_grid_081,2018-04-23 00:00:00,CLEAR_DAY,7.63,1001.5375,89.0,253.32,17.12
2824662,london_grid_082,2018-04-23 00:00:00,CLEAR_DAY,8.15,1000.1449,86.0,254.66,17.02
2824663,london_grid_083,2018-04-23 00:00:00,CLEAR_DAY,8.68,998.7522,83.0,256.02,16.93
2824664,london_grid_084,2018-04-23 00:00:00,CLEAR_DAY,10.54,1015.4274,82.0,285.74,25.06
2824665,london_grid_085,2018-04-23 00:00:00,CLEAR_DAY,9.64,1014.4828,84.0,283.6,21.21
2824666,london_grid_086,2018-04-23 00:00:00,CLEAR_DAY,8.73,1013.5382,86.0,280.52,17.39
2824667,london_grid_087,2018-04-23 00:00:00,CLEAR_DAY,7.97,1011.9785,88.0,276.76,14.94
2824668,london_grid_088,2018-04-23 00:00:00,CLEAR_DAY,7.33,1009.8038,91.0,273.06,13.85
2824669,london_grid_089,2018-04-23 00:00:00,CLEAR_DAY,6.7,1007.6291,94.0,268.75,12.83
2824670,london_grid_090,2018-04-23 00:00:00,CLEAR_DAY,6.52,1004.1692,95.0,266.92,13.85
2824671,london_grid_091,2018-04-23 00:00:00,CLEAR_DAY,6.33,1000.7094,96.0,265.35,14.89
2824672,london_grid_092,2018-04-23 00:00:00,CLEAR_DAY,6.3,998.5577,96.0,263.71,15.88
2824673,london_grid_093,2018-04-23 00:00:00,CLEAR_DAY,6.41,997.7142,96.0,261.99,16.82
2824674,london_grid_094,2018-04-23 00:00:00,CLEAR_DAY,6.52,996.8706,96.0,260.46,17.77
2824675,london_grid_095,2018-04-23 00:00:00,CLEAR_DAY,6.69,998.7702,95.0,259.26,18.03
2824676,london_grid_096,2018-04-23 00:00:00,CLEAR_DAY,6.86,1000.6697,94.0,258.1,18.29
2824677,london_grid_097,2018-04-23 00:00:00,CLEAR_DAY,6.87,1000.5219,93.0,257.02,18.36
2824678,london_grid_098,2018-04-23 00:00:00,CLEAR_DAY,6.73,998.3266,94.0,256.01,18.24
2824679,london_grid_099,2018-04-23 00:00:00,CLEAR_DAY,6.58,996.1314,95.0,254.98,18.12
2824680,london_grid_100,2018-04-23 00:00:00,CLEAR_DAY,6.88,998.4623,93.0,253.88,17.6
2824681,london_grid_101,2018-04-23 00:00:00,CLEAR_DAY,7.17,1000.7932,92.0,252.71,17.09
2824682,london_grid_102,2018-04-23 00:00:00,CLEAR_DAY,7.51,1001.5273,90.0,252.41,16.7
2824683,london_grid_103,2018-04-23 00:00:00,CLEAR_DAY,7.9,1000.6645,88.0,253.03,16.42
2824684,london_grid_104,2018-04-23 00:00:00,CLEAR_DAY,8.28,999.8018,86.0,253.68,16.14
2824685,london_grid_105,2018-04-23 00:00:00,CLEAR_DAY,10.58,1015.1714,82.0,286.02,24.99
2824686,london_grid_106,2018-04-23 00:00:00,CLEAR_DAY,9.74,1014.1602,84.0,283.99,20.97
2824687,london_grid_107,2018-04-23 00:00:00,CLEAR_DAY,8.9,1013.149,85.0,281.0,16.99
2824688,london_grid_108,2018-04-23 00:00:00,CLEAR_DAY,8.18,1011.8018,87.0,277.14,14.54
2824689,london_grid_109,2018-04-23 00:00:00,CLEAR_DAY,7.58,1010.1187,90.0,273.25,13.61
2824690,london_grid_110,2018-04-23 00:00:00,CLEAR_DAY,6.98,1008.4355,92.0,268.81,12.76
2824691,london_grid_111,2018-04-23 00:00:00,CLEAR_DAY,6.7,1004.8067,94.0,266.68,13.78
2824692,london_grid_112,2018-04-23 00:00:00,CLEAR_DAY,6.42,1001.1778,95.0,264.85,14.83
2824693,london_grid_113,2018-04-23 00:00:00,CLEAR_DAY,6.32,998.861,96.0,263.29,15.83
2824694,london_grid_114,2018-04-23 00:00:00,CLEAR_DAY,6.4,997.8562,96.0,261.95,16.8
2824695,london_grid_115,2018-04-23 00:00:00,CLEAR_DAY,6.48,996.8514,95.0,260.75,17.77
2824696,london_grid_116,2018-04-23 00:00:00,CLEAR_DAY,6.68,999.245,94.0,259.72,17.96
2824697,london_grid_117,2018-04-23 00:00:00,CLEAR_DAY,6.88,1001.6387,93.0,258.72,18.15
2824698,london_grid_118,2018-04-23 00:00:00,CLEAR_DAY,6.9,1001.5587,93.0,257.75,18.19
2824699,london_grid_119,2018-04-23 00:00:00,CLEAR_DAY,6.74,999.005,94.0,256.78,18.06
2824700,london_grid_120,2018-04-23 00:00:00,CLEAR_DAY,6.58,996.4514,94.0,255.79,17.95
2824701,london_grid_121,2018-04-23 00:00:00,CLEAR_DAY,6.86,998.5442,93.0,254.17,17.36
2824702,london_grid_122,2018-04-23 00:00:00,CLEAR_DAY,7.14,1000.637,92.0,252.44,16.8
2824703,london_grid_123,2018-04-23 00:00:00,CLEAR_DAY,7.4,1001.517,91.0,251.45,16.29
2824704,london_grid_124,2018-04-23 00:00:00,CLEAR_DAY,7.64,1001.1842,90.0,251.28,15.84
2824705,london_grid_125,2018-04-23 00:00:00,CLEAR_DAY,7.88,1000.8514,89.0,251.1,15.38
2824706,london_grid_126,2018-04-23 00:00:00,CLEAR_DAY,10.66,1015.0754,83.0,286.2,25.09
2824707,london_grid_127,2018-04-23 00:00:00,CLEAR_DAY,9.95,1014.2409,84.0,284.15,21.68
2824708,london_grid_128,2018-04-23 00:00:00,CLEAR_DAY,9.24,1013.4063,84.0,281.35,18.32
2824709,london_grid_129,2018-04-23 00:00:00,CLEAR_DAY,8.5,1011.8722,86.0,277.75,15.85
2824710,london_grid_130,2018-04-23 00:00:00,CLEAR_DAY,7.74,1009.6386,89.0,273.61,14.3
2824711,london_grid_131,2018-04-23 00:00:00,CLEAR_DAY,6.98,1007.4051,92.0,268.49,12.84
2824712,london_grid_132,2018-04-23 00:00:00,CLEAR_DAY,6.72,1004.3343,94.0,265.97,13.77
2824713,london_grid_133,2018-04-23 00:00:00,CLEAR_DAY,6.45,1001.2636,95.0,263.76,14.72
2824714,london_grid_134,2018-04-23 00:00:00,CLEAR_DAY,6.38,999.4601,96.0,262.26,15.66
2824715,london_grid_135,2018-04-23 00:00:00,CLEAR_DAY,6.49,998.9237,95.0,261.33,16.58
2824716,london_grid_136,2018-04-23 00:00:00,CLEAR_DAY,6.6,998.3874,95.0,260.5,17.49
2824717,london_grid_137,2018-04-23 00:00:00,CLEAR_DAY,6.75,1000.4738,94.0,259.56,17.58
2824718,london_grid_138,2018-04-23 00:00:00,CLEAR_DAY,6.91,1002.5603,93.0,258.62,17.66
2824719,london_grid_139,2018-04-23 00:00:00,CLEAR_DAY,6.92,1002.3855,93.0,257.71,17.69
2824720,london_grid_140,2018-04-23 00:00:00,CLEAR_DAY,6.79,999.9497,93.0,256.81,17.66
2824721,london_grid_141,2018-04-23 00:00:00,CLEAR_DAY,6.66,997.5138,94.0,255.91,17.62
2824722,london_grid_142,2018-04-23 00:00:00,CLEAR_DAY,6.85,998.4367,93.0,254.26,17.12
2824723,london_grid_143,2018-04-23 00:00:00,CLEAR_DAY,7.03,999.3596,93.0,252.51,16.63
2824724,london_grid_144,2018-04-23 00:00:00,CLEAR_DAY,7.25,999.949,92.0,251.33,16.14
2824725,london_grid_145,2018-04-23 00:00:00,CLEAR_DAY,7.51,1000.205,91.0,250.78,15.63
2824726,london_grid_146,2018-04-23 00:00:00,CLEAR_DAY,7.76,1000.461,90.0,250.2,15.13
2824727,london_grid_147,2018-04-23 00:00:00,CLEAR_DAY,10.74,1014.9794,83.0,286.37,25.19
2824728,london_grid_148,2018-04-23 00:00:00,CLEAR_DAY,10.16,1014.3215,84.0,284.31,22.4
2824729,london_grid_149,2018-04-23 00:00:00,CLEAR_DAY,9.57,1013.6636,84.0,281.66,19.65
2824730,london_grid_150,2018-04-23 00:00:00,CLEAR_DAY,8.82,1011.9426,86.0,278.27,17.17
2824731,london_grid_151,2018-04-23 00:00:00,CLEAR_DAY,7.9,1009.1586,89.0,273.94,14.99
2824732,london_grid_152,2018-04-23 00:00:00,CLEAR_DAY,6.98,1006.3747,93.0,268.18,12.93
2824733,london_grid_153,2018-04-23 00:00:00,CLEAR_DAY,6.73,1003.862,94.0,265.25,13.76
2824734,london_grid_154,2018-04-23 00:00:00,CLEAR_DAY,6.49,1001.3494,95.0,262.66,14.62
2824735,london_grid_155,2018-04-23 00:00:00,CLEAR_DAY,6.43,1000.0591,96.0,261.21,15.49
2824736,london_grid_156,2018-04-23 00:00:00,CLEAR_DAY,6.58,999.9913,95.0,260.7,16.35
2824737,london_grid_157,2018-04-23 00:00:00,CLEAR_DAY,6.72,999.9234,94.0,260.25,17.21
2824738,london_grid_158,2018-04-23 00:00:00,CLEAR_DAY,6.83,1001.7026,94.0,259.38,17.19
2824739,london_grid_159,2018-04-23 00:00:00,CLEAR_DAY,6.93,1003.4819,93.0,258.51,17.18
2824740,london_grid_160,2018-04-23 00:00:00,CLEAR_DAY,6.93,1003.2124,93.0,257.66,17.2
2824741,london_grid_161,2018-04-23 00:00:00,CLEAR_DAY,6.84,1000.8943,93.0,256.85,17.25
2824742,london_grid_162,2018-04-23 00:00:00,CLEAR_DAY,6.74,998.5762,94.0,256.04,17.3
2824743,london_grid_163,2018-04-23 00:00:00,CLEAR_DAY,6.83,998.3292,93.0,254.35,16.88
2824744,london_grid_164,2018-04-23 00:00:00,CLEAR_DAY,6.92,998.0821,93.0,252.58,16.46
2824745,london_grid_165,2018-04-23 00:00:00,CLEAR_DAY,7.1,998.381,93.0,251.21,15.99
2824746,london_grid_166,2018-04-23 00:00:00,CLEAR_DAY,7.37,999.2258,92.0,250.27,15.43
2824747,london_grid_167,2018-04-23 00:00:00,CLEAR_DAY,7.64,1000.0707,91.0,249.26,14.88
2824748,london_grid_168,2018-04-23 00:00:00,CLEAR_DAY,10.82,1014.9954,84.0,286.49,25.31
2824749,london_grid_169,2018-04-23 00:00:00,CLEAR_DAY,10.35,1014.4834,84.0,284.46,23.06
2824750,london_grid_170,2018-04-23 00:00:00,CLEAR_DAY,9.88,1013.9714,83.0,281.99,20.84
2824751,london_grid_171,2018-04-23 00:00:00,CLEAR_DAY,9.11,1011.9817,85.0,278.77,18.35
2824752,london_grid_172,2018-04-23 00:00:00,CLEAR_DAY,8.03,1008.5142,89.0,274.25,15.61
2824753,london_grid_173,2018-04-23 00:00:00,CLEAR_DAY,6.96,1005.0467,93.0,267.88,13.01
2824754,london_grid_174,2018-04-23 00:00:00,CLEAR_DAY,6.74,1003.1958,94.0,264.61,13.74
2824755,london_grid_175,2018-04-23 00:00:00,CLEAR_DAY,6.51,1001.3449,95.0,261.67,14.5
2824756,london_grid_176,2018-04-23 00:00:00,CLEAR_DAY,6.48,1000.6076,96.0,260.24,15.29
2824757,london_grid_177,2018-04-23 00:00:00,CLEAR_DAY,6.63,1000.9839,95.0,260.09,16.07
2824758,london_grid_178,2018-04-23 00:00:00,CLEAR_DAY,6.78,1001.3602,94.0,259.96,16.85
