id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2279735,london_grid_000,2018-04-08 00:00:00,CLOUDY,9.67,1008.0275,90.0,306.84,8.97
2279736,london_grid_001,2018-04-08 00:00:00,CLOUDY,8.79,1006.9843,92.0,310.27,8.14
2279737,london_grid_002,2018-04-08 00:00:00,CLOUDY,7.91,1005.9411,94.0,314.45,7.35
2279738,london_grid_003,2018-04-08 00:00:00,CLOUDY,7.19,1003.2371,95.0,314.01,6.78
2279739,london_grid_004,2018-04-08 00:00:00,CLOUDY,6.63,998.8723,96.0,307.78,6.44
2279740,london_grid_005,2018-04-08 00:00:00,CLOUDY,6.07,994.5075,97.0,300.95,6.19
2279741,london_grid_006,2018-04-08 00:00:00,CLOUDY,6.07,993.8163,97.0,288.79,6.17
2279742,london_grid_007,2018-04-08 00:00:00,CLOUDY,6.07,993.1251,97.0,277.08,6.42
2279743,london_grid_008,2018-04-08 00:00:00,CLOUDY,6.19,993.4451,97.0,269.56,6.62
2279744,london_grid_009,2018-04-08 00:00:00,CLOUDY,6.43,994.7763,97.0,265.32,6.62
2279745,london_grid_010,2018-04-08 00:00:00,CLOUDY,6.67,996.1075,97.0,261.08,6.65
2279746,london_grid_011,2018-04-08 00:00:00,CLOUDY,7.11,994.0531,97.0,266.28,5.89
2279747,london_grid_012,2018-04-08 00:00:00,CLOUDY,7.55,991.9987,97.0,272.94,5.19
2279748,london_grid_013,2018-04-08 00:00:00,CLOUDY,7.81,991.6083,97.0,284.19,4.46
2279749,london_grid_014,2018-04-08 00:00:00,CLOUDY,7.89,992.8819,97.0,302.47,3.92
2279750,london_grid_015,2018-04-08 00:00:00,CLOUDY,7.97,994.1555,96.0,323.74,3.86
2279751,london_grid_016,2018-04-08 00:00:00,CLOUDY,7.53,995.2627,96.0,332.57,4.2
2279752,london_grid_017,2018-04-08 00:00:00,CLOUDY,7.09,996.3699,96.0,339.91,4.63
2279753,london_grid_018,2018-04-08 00:00:00,CLOUDY,6.85,995.6083,96.0,339.56,4.72
2279754,london_grid_019,2018-04-08 00:00:00,CLOUDY,6.81,992.9779,96.0,331.88,4.47
2279755,london_grid_020,2018-04-08 00:00:00,CLOUDY,6.77,990.3475,95.0,323.48,4.32
2279756,london_grid_021,2018-04-08 00:00:00,CLOUDY,9.71,1008.1299,91.0,297.92,8.56
2279757,london_grid_022,2018-04-08 00:00:00,CLOUDY,8.88,1007.2147,92.0,302.62,7.69
2279758,london_grid_023,2018-04-08 00:00:00,CLOUDY,8.05,1006.2995,93.0,308.47,6.89
2279759,london_grid_024,2018-04-08 00:00:00,CLOUDY,7.36,1003.9872,95.0,309.85,6.39
2279760,london_grid_025,2018-04-08 00:00:00,CLOUDY,6.82,1000.2778,96.0,305.47,6.14
2279761,london_grid_026,2018-04-08 00:00:00,CLOUDY,6.27,996.5683,97.0,300.76,5.94
2279762,london_grid_027,2018-04-08 00:00:00,CLOUDY,6.21,994.9376,97.0,288.68,5.99
2279763,london_grid_028,2018-04-08 00:00:00,CLOUDY,6.15,993.3069,97.0,277.28,6.29
2279764,london_grid_029,2018-04-08 00:00:00,CLOUDY,6.2,992.7949,97.0,269.51,6.56
2279765,london_grid_030,2018-04-08 00:00:00,CLOUDY,6.38,993.4016,97.0,264.46,6.67
2279766,london_grid_031,2018-04-08 00:00:00,CLOUDY,6.55,994.0083,97.0,259.6,6.82
2279767,london_grid_032,2018-04-08 00:00:00,CLOUDY,7.07,993.3081,97.0,263.94,6.08
2279768,london_grid_033,2018-04-08 00:00:00,CLOUDY,7.59,992.608,97.0,269.46,5.37
2279769,london_grid_034,2018-04-08 00:00:00,CLOUDY,7.88,992.3392,97.0,279.56,4.56
2279770,london_grid_035,2018-04-08 00:00:00,CLOUDY,7.93,992.5017,97.0,297.65,3.84
2279771,london_grid_036,2018-04-08 00:00:00,CLOUDY,7.97,992.6643,97.0,320.55,3.64
2279772,london_grid_037,2018-04-08 00:00:00,CLOUDY,7.58,994.4857,96.0,330.48,4.01
2279773,london_grid_038,2018-04-08 00:00:00,CLOUDY,7.19,996.3072,96.0,338.52,4.48
2279774,london_grid_039,2018-04-08 00:00:00,CLOUDY,6.93,996.151,96.0,337.78,4.64
2279775,london_grid_040,2018-04-08 00:00:00,CLOUDY,6.81,994.0173,95.0,329.02,4.49
2279776,london_grid_041,2018-04-08 00:00:00,CLOUDY,6.69,991.8835,95.0,319.92,4.46
2279777,london_grid_042,2018-04-08 00:00:00,CLOUDY,9.75,1008.2323,91.0,288.37,8.38
2279778,london_grid_043,2018-04-08 00:00:00,CLOUDY,8.97,1007.4451,92.0,294.21,7.4
2279779,london_grid_044,2018-04-08 00:00:00,CLOUDY,8.19,1006.6579,93.0,301.72,6.51
2279780,london_grid_045,2018-04-08 00:00:00,CLOUDY,7.53,1004.7372,95.0,305.18,6.03
2279781,london_grid_046,2018-04-08 00:00:00,CLOUDY,7.0,1001.6832,96.0,302.94,5.86
2279782,london_grid_047,2018-04-08 00:00:00,CLOUDY,6.47,998.6291,97.0,300.56,5.69
2279783,london_grid_048,2018-04-08 00:00:00,CLOUDY,6.35,996.0589,97.0,288.57,5.81
2279784,london_grid_049,2018-04-08 00:00:00,CLOUDY,6.22,993.4886,97.0,277.49,6.16
2279785,london_grid_050,2018-04-08 00:00:00,CLOUDY,6.21,992.1446,97.0,269.45,6.5
2279786,london_grid_051,2018-04-08 00:00:00,CLOUDY,6.32,992.0269,97.0,263.61,6.72
2279787,london_grid_052,2018-04-08 00:00:00,CLOUDY,6.43,991.9091,97.0,258.19,7.0
2279788,london_grid_053,2018-04-08 00:00:00,CLOUDY,7.03,992.5632,97.0,261.75,6.27
2279789,london_grid_054,2018-04-08 00:00:00,CLOUDY,7.63,993.2173,97.0,266.22,5.58
2279790,london_grid_055,2018-04-08 00:00:00,CLOUDY,7.94,993.0701,97.0,275.15,4.68
2279791,london_grid_056,2018-04-08 00:00:00,CLOUDY,7.96,992.1216,97.0,292.68,3.79
2279792,london_grid_057,2018-04-08 00:00:00,CLOUDY,7.97,991.1731,97.0,316.97,3.43
2279793,london_grid_058,2018-04-08 00:00:00,CLOUDY,7.63,993.7088,96.0,328.19,3.83
2279794,london_grid_059,2018-04-08 00:00:00,CLOUDY,7.29,996.2445,96.0,337.03,4.34
2279795,london_grid_060,2018-04-08 00:00:00,CLOUDY,7.01,996.6938,95.0,335.94,4.56
2279796,london_grid_061,2018-04-08 00:00:00,CLOUDY,6.81,995.0566,95.0,326.2,4.53
2279797,london_grid_062,2018-04-08 00:00:00,CLOUDY,6.61,993.4195,95.0,316.59,4.62
2279798,london_grid_063,2018-04-08 00:00:00,CLOUDY,9.75,1008.1811,91.0,279.83,8.43
2279799,london_grid_064,2018-04-08 00:00:00,CLOUDY,9.0,1007.4195,92.0,286.01,7.25
2279800,london_grid_065,2018-04-08 00:00:00,CLOUDY,8.25,1006.6579,94.0,294.45,6.18
2279801,london_grid_066,2018-04-08 00:00:00,CLOUDY,7.63,1005.0348,95.0,299.62,5.64
2279802,london_grid_067,2018-04-08 00:00:00,CLOUDY,7.15,1002.5504,96.0,299.25,5.51
2279803,london_grid_068,2018-04-08 00:00:00,CLOUDY,6.67,1000.0659,96.0,298.86,5.38
