id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2060554,london_grid_000,2018-04-02 00:00:00,RAIN,9.07,1004.3421,92.0,180.22,41.84
2060555,london_grid_001,2018-04-02 00:00:00,RAIN,8.61,1003.3437,94.0,177.12,36.44
2060556,london_grid_002,2018-04-02 00:00:00,RAIN,8.14,1002.3453,96.0,172.97,31.19
2060557,london_grid_003,2018-04-02 00:00:00,RAIN,7.58,999.6637,97.0,166.9,27.35
2060558,london_grid_004,2018-04-02 00:00:00,RAIN,6.91,995.2989,98.0,159.05,25.12
2060559,london_grid_005,2018-04-02 00:00:00,RAIN,6.24,990.9341,98.0,149.89,23.44
2060560,london_grid_006,2018-04-02 00:00:00,RAIN,5.79,990.2877,98.0,143.93,24.3
2060561,london_grid_007,2018-04-02 00:00:00,RAIN,5.34,989.6413,98.0,138.43,25.41
2060562,london_grid_008,2018-04-02 00:00:00,RAIN,4.92,990.0509,97.0,133.65,26.13
2060563,london_grid_009,2018-04-02 00:00:00,RAIN,4.52,991.5165,96.0,129.26,26.43
2060564,london_grid_010,2018-04-02 00:00:00,RAIN,4.13,992.9821,96.0,125.0,26.88
2060565,london_grid_011,2018-04-02 00:00:00,RAIN,3.74,991.0557,95.0,121.53,26.81
2060566,london_grid_012,2018-04-02 00:00:00,RAIN,3.34,989.1293,95.0,118.05,26.84
2060567,london_grid_013,2018-04-02 00:00:00,RAIN,3.16,988.8733,94.0,115.3,26.58
2060568,london_grid_014,2018-04-02 00:00:00,RAIN,3.19,990.2877,93.0,113.2,25.99
2060569,london_grid_015,2018-04-02 00:00:00,RAIN,3.22,991.7021,92.0,111.0,25.44
2060570,london_grid_016,2018-04-02 00:00:00,RAIN,3.35,993.0077,91.0,110.24,24.14
2060571,london_grid_017,2018-04-02 00:00:00,RAIN,3.48,994.3133,90.0,109.39,22.85
2060572,london_grid_018,2018-04-02 00:00:00,RAIN,3.62,993.7085,89.0,109.41,21.47
2060573,london_grid_019,2018-04-02 00:00:00,RAIN,3.77,991.1933,86.0,110.46,20.0
2060574,london_grid_020,2018-04-02 00:00:00,RAIN,3.92,988.6781,84.0,111.67,18.54
2060575,london_grid_021,2018-04-02 00:00:00,RAIN,9.02,1004.6301,92.0,179.58,41.21
2060576,london_grid_022,2018-04-02 00:00:00,RAIN,8.57,1003.7674,94.0,176.44,36.05
2060577,london_grid_023,2018-04-02 00:00:00,RAIN,8.12,1002.9047,95.0,172.27,31.04
2060578,london_grid_024,2018-04-02 00:00:00,RAIN,7.58,1000.6186,96.0,166.3,27.26
2060579,london_grid_025,2018-04-02 00:00:00,RAIN,6.94,996.9092,97.0,158.58,24.87
2060580,london_grid_026,2018-04-02 00:00:00,RAIN,6.29,993.1997,98.0,149.43,23.03
2060581,london_grid_027,2018-04-02 00:00:00,RAIN,5.79,991.6215,98.0,143.53,23.87
2060582,london_grid_028,2018-04-02 00:00:00,RAIN,5.29,990.0432,97.0,138.09,24.94
2060583,london_grid_029,2018-04-02 00:00:00,RAIN,4.83,989.6183,97.0,133.36,25.65
2060584,london_grid_030,2018-04-02 00:00:00,RAIN,4.4,990.3466,96.0,129.04,25.94
2060585,london_grid_031,2018-04-02 00:00:00,RAIN,3.98,991.0749,96.0,124.85,26.37
2060586,london_grid_032,2018-04-02 00:00:00,RAIN,3.66,990.5232,95.0,121.41,26.22
2060587,london_grid_033,2018-04-02 00:00:00,RAIN,3.34,989.9716,94.0,117.95,26.17
2060588,london_grid_034,2018-04-02 00:00:00,RAIN,3.17,989.8308,94.0,115.28,25.92
2060589,london_grid_035,2018-04-02 00:00:00,RAIN,3.16,990.1008,93.0,113.37,25.43
2060590,london_grid_036,2018-04-02 00:00:00,RAIN,3.15,990.3709,92.0,111.38,24.96
2060591,london_grid_037,2018-04-02 00:00:00,RAIN,3.31,992.3933,91.0,110.73,23.74
2060592,london_grid_038,2018-04-02 00:00:00,RAIN,3.48,994.4157,91.0,110.0,22.52
2060593,london_grid_039,2018-04-02 00:00:00,RAIN,3.63,994.4189,89.0,109.98,21.18
2060594,london_grid_040,2018-04-02 00:00:00,RAIN,3.76,992.4029,87.0,110.79,19.74
2060595,london_grid_041,2018-04-02 00:00:00,RAIN,3.9,990.3869,85.0,111.73,18.3
2060596,london_grid_042,2018-04-02 00:00:00,RAIN,8.98,1004.9181,92.0,178.92,40.58
2060597,london_grid_043,2018-04-02 00:00:00,RAIN,8.54,1004.1911,94.0,175.74,35.67
2060598,london_grid_044,2018-04-02 00:00:00,RAIN,8.1,1003.464,95.0,171.57,30.9
2060599,london_grid_045,2018-04-02 00:00:00,RAIN,7.57,1001.5735,96.0,165.69,27.17
2060600,london_grid_046,2018-04-02 00:00:00,RAIN,6.96,998.5194,97.0,158.09,24.63
2060601,london_grid_047,2018-04-02 00:00:00,RAIN,6.35,995.4653,98.0,148.94,22.63
2060602,london_grid_048,2018-04-02 00:00:00,RAIN,5.8,992.9552,97.0,143.11,23.44
2060603,london_grid_049,2018-04-02 00:00:00,RAIN,5.24,990.4452,97.0,137.72,24.48
2060604,london_grid_050,2018-04-02 00:00:00,RAIN,4.74,989.1856,97.0,133.06,25.17
2060605,london_grid_051,2018-04-02 00:00:00,RAIN,4.28,989.1767,97.0,128.82,25.45
