id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2390738,london_grid_000,2018-04-11 00:00:00,RAIN,10.56,1004.8198,91.0,67.67,21.83
2390739,london_grid_001,2018-04-11 00:00:00,RAIN,10.2,1003.9494,93.0,63.97,19.78
2390740,london_grid_002,2018-04-11 00:00:00,RAIN,9.83,1003.079,95.0,59.43,17.84
2390741,london_grid_003,2018-04-11 00:00:00,RAIN,9.48,1000.5638,96.0,55.96,16.68
2390742,london_grid_004,2018-04-11 00:00:00,RAIN,9.14,996.4038,97.0,54.26,16.23
2390743,london_grid_005,2018-04-11 00:00:00,CLOUDY,8.8,992.2438,98.0,52.46,15.8
2390744,london_grid_006,2018-04-11 00:00:00,CLOUDY,8.76,991.7574,97.0,53.02,16.31
2390745,london_grid_007,2018-04-11 00:00:00,CLOUDY,8.71,991.271,97.0,53.54,16.83
2390746,london_grid_008,2018-04-11 00:00:00,CLOUDY,8.71,991.7862,97.0,53.31,17.16
2390747,london_grid_009,2018-04-11 00:00:00,CLOUDY,8.75,993.303,97.0,52.35,17.3
2390748,london_grid_010,2018-04-11 00:00:00,CLOUDY,8.79,994.8198,96.0,51.41,17.45
2390749,london_grid_011,2018-04-11 00:00:00,CLOUDY,8.54,993.0087,97.0,49.41,17.13
2390750,london_grid_012,2018-04-11 00:00:00,CLOUDY,8.29,991.1975,97.0,47.34,16.83
2390751,london_grid_013,2018-04-11 00:00:00,CLOUDY,8.23,991.0119,97.0,45.62,16.49
2390752,london_grid_014,2018-04-11 00:00:00,CLOUDY,8.36,992.4519,96.0,44.25,16.1
2390753,london_grid_015,2018-04-11 00:00:00,CLOUDY,8.49,993.8919,95.0,42.83,15.73
2390754,london_grid_016,2018-04-11 00:00:00,CLOUDY,8.44,995.1655,95.0,41.59,15.67
2390755,london_grid_017,2018-04-11 00:00:00,CLOUDY,8.39,996.4391,94.0,40.34,15.62
2390756,london_grid_018,2018-04-11 00:00:00,CLOUDY,8.24,995.8502,94.0,40.62,15.08
2390757,london_grid_019,2018-04-11 00:00:00,CLOUDY,7.99,993.399,93.0,42.63,14.05
2390758,london_grid_020,2018-04-11 00:00:00,CLOUDY,7.73,990.9478,93.0,44.95,13.04
2390759,london_grid_021,2018-04-11 00:00:00,RAIN,10.6,1004.9287,90.0,68.93,21.63
2390760,london_grid_022,2018-04-11 00:00:00,RAIN,10.24,1004.1811,92.0,65.1,19.57
2390761,london_grid_023,2018-04-11 00:00:00,RAIN,9.89,1003.4336,94.0,60.4,17.62
2390762,london_grid_024,2018-04-11 00:00:00,RAIN,9.56,1001.3088,96.0,56.61,16.41
2390763,london_grid_025,2018-04-11 00:00:00,RAIN,9.25,997.8067,96.0,54.42,15.85
2390764,london_grid_026,2018-04-11 00:00:00,CLOUDY,8.94,994.3046,97.0,52.08,15.31
2390765,london_grid_027,2018-04-11 00:00:00,CLOUDY,8.85,992.8736,97.0,52.53,15.92
2390766,london_grid_028,2018-04-11 00:00:00,CLOUDY,8.76,991.4426,97.0,52.95,16.53
2390767,london_grid_029,2018-04-11 00:00:00,CLOUDY,8.71,991.1283,97.0,52.74,16.92
2390768,london_grid_030,2018-04-11 00:00:00,CLOUDY,8.69,991.9309,97.0,51.93,17.1
2390769,london_grid_031,2018-04-11 00:00:00,CLOUDY,8.67,992.7334,97.0,51.14,17.28
2390770,london_grid_032,2018-04-11 00:00:00,CLOUDY,8.44,992.2662,97.0,49.21,16.94
2390771,london_grid_033,2018-04-11 00:00:00,CLOUDY,8.22,991.7991,97.0,47.21,16.62
