id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2934809,london_grid_000,2018-04-26 00:00:00,WIND,9.94,1017.5098,75.0,276.63,39.82
2934810,london_grid_001,2018-04-26 00:00:00,WIND,8.84,1016.2106,78.0,274.4,33.86
2934811,london_grid_002,2018-04-26 00:00:00,CLEAR_DAY,7.74,1014.9114,81.0,271.22,27.98
2934812,london_grid_003,2018-04-26 00:00:00,CLEAR_DAY,6.72,1011.9194,84.0,267.28,23.64
2934813,london_grid_004,2018-04-26 00:00:00,CLEAR_DAY,5.79,1007.2346,89.0,262.98,20.83
2934814,london_grid_005,2018-04-26 00:00:00,CLEAR_DAY,4.86,1002.5498,93.0,257.38,18.17
2934815,london_grid_006,2018-04-26 00:00:00,CLEAR_DAY,5.06,1001.6602,91.0,257.83,18.7
2934816,london_grid_007,2018-04-26 00:00:00,CLEAR_DAY,5.27,1000.7706,89.0,258.26,19.23
2934817,london_grid_008,2018-04-26 00:00:00,CLEAR_DAY,5.51,1000.8986,87.0,258.65,19.49
2934818,london_grid_009,2018-04-26 00:00:00,CLEAR_DAY,5.79,1002.0442,84.0,259.04,19.48
2934819,london_grid_010,2018-04-26 00:00:00,CLEAR_DAY,6.07,1003.1898,82.0,259.42,19.47
2934820,london_grid_011,2018-04-26 00:00:00,CLEAR_DAY,5.68,1000.8922,84.0,258.25,19.25
2934821,london_grid_012,2018-04-26 00:00:00,CLEAR_DAY,5.29,998.5946,86.0,257.06,19.05
2934822,london_grid_013,2018-04-26 00:00:00,CLEAR_DAY,4.93,998.0122,88.0,255.41,18.71
2934823,london_grid_014,2018-04-26 00:00:00,PARTLY_CLOUDY_DAY,4.62,999.145,91.0,253.24,18.24
2934824,london_grid_015,2018-04-26 00:00:00,PARTLY_CLOUDY_DAY,4.3,1000.2778,94.0,250.97,17.81
2934825,london_grid_016,2018-04-26 00:00:00,PARTLY_CLOUDY_DAY,4.42,1001.1418,93.0,251.21,17.4
2934826,london_grid_017,2018-04-26 00:00:00,PARTLY_CLOUDY_DAY,4.53,1002.0058,92.0,251.46,17.0
2934827,london_grid_018,2018-04-26 00:00:00,PARTLY_CLOUDY_DAY,4.98,1000.9626,89.0,254.29,17.08
2934828,london_grid_019,2018-04-26 00:00:00,PARTLY_CLOUDY_DAY,5.77,998.0122,83.0,259.39,17.77
2934829,london_grid_020,2018-04-26 00:00:00,PARTLY_CLOUDY_DAY,6.55,995.0618,77.0,264.07,18.59
2934830,london_grid_021,2018-04-26 00:00:00,WIND,9.97,1017.593,75.0,276.57,40.07
2934831,london_grid_022,2018-04-26 00:00:00,WIND,8.93,1016.432,77.0,274.43,34.26
2934832,london_grid_023,2018-04-26 00:00:00,CLEAR_DAY,7.88,1015.2711,80.0,271.42,28.51
2934833,london_grid_024,2018-04-26 00:00:00,CLEAR_DAY,6.9,1012.6797,83.0,267.64,24.1
2934834,london_grid_025,2018-04-26 00:00:00,CLEAR_DAY,5.97,1008.6579,88.0,263.3,21.03
2934835,london_grid_026,2018-04-26 00:00:00,CLEAR_DAY,5.04,1004.6362,92.0,257.54,18.13
2934836,london_grid_027,2018-04-26 00:00:00,CLEAR_DAY,5.15,1002.7763,91.0,257.86,18.71
2934837,london_grid_028,2018-04-26 00:00:00,CLEAR_DAY,5.27,1000.9165,89.0,258.16,19.29
2934838,london_grid_029,2018-04-26 00:00:00,CLEAR_DAY,5.45,1000.1959,87.0,258.56,19.62
2934839,london_grid_030,2018-04-26 00:00:00,CLEAR_DAY,5.7,1000.6144,85.0,259.07,19.69
