id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2316502,london_grid_000,2018-04-09 00:00:00,CLOUDY,9.69,1009.0873,92.0,23.62,16.53
2316503,london_grid_001,2018-04-09 00:00:00,CLOUDY,9.05,1008.1401,94.0,21.2,14.53
2316504,london_grid_002,2018-04-09 00:00:00,CLOUDY,8.41,1007.1929,95.0,18.02,12.57
2316505,london_grid_003,2018-04-09 00:00:00,CLOUDY,7.87,1004.5849,97.0,15.35,11.31
2316506,london_grid_004,2018-04-09 00:00:00,CLOUDY,7.43,1000.3161,98.0,13.89,10.73
2316507,london_grid_005,2018-04-09 00:00:00,CLOUDY,6.99,996.0473,99.0,12.27,10.16
2316508,london_grid_006,2018-04-09 00:00:00,CLOUDY,6.67,995.4841,99.0,14.46,10.03
2316509,london_grid_007,2018-04-09 00:00:00,PARTLY_CLOUDY_DAY,6.35,994.9209,99.0,16.71,9.91
2316510,london_grid_008,2018-04-09 00:00:00,PARTLY_CLOUDY_DAY,6.13,995.3721,98.0,18.71,9.71
2316511,london_grid_009,2018-04-09 00:00:00,PARTLY_CLOUDY_DAY,6.01,996.8377,98.0,20.52,9.42
2316512,london_grid_010,2018-04-09 00:00:00,PARTLY_CLOUDY_DAY,5.89,998.3033,98.0,22.44,9.14
2316513,london_grid_011,2018-04-09 00:00:00,PARTLY_CLOUDY_DAY,5.69,996.3513,98.0,23.39,8.72
2316514,london_grid_012,2018-04-09 00:00:00,CLOUDY,5.49,994.3993,98.0,24.43,8.3
2316515,london_grid_013,2018-04-09 00:00:00,CLOUDY,5.37,994.0985,98.0,25.66,7.75
2316516,london_grid_014,2018-04-09 00:00:00,PARTLY_CLOUDY_DAY,5.33,995.4489,97.0,27.19,7.06
2316517,london_grid_015,2018-04-09 00:00:00,PARTLY_CLOUDY_DAY,5.29,996.7993,96.0,29.06,6.37
2316518,london_grid_016,2018-04-09 00:00:00,PARTLY_CLOUDY_DAY,5.37,997.9257,96.0,27.52,6.17
2316519,london_grid_017,2018-04-09 00:00:00,CLOUDY,5.45,999.0521,95.0,25.88,5.97
2316520,london_grid_018,2018-04-09 00:00:00,CLOUDY,5.73,998.3001,94.0,23.67,5.61
2316521,london_grid_019,2018-04-09 00:00:00,CLOUDY,6.21,995.6697,91.0,20.55,5.1
2316522,london_grid_020,2018-04-09 00:00:00,CLOUDY,6.69,993.0393,89.0,16.76,4.61
2316523,london_grid_021,2018-04-09 00:00:00,CLOUDY,9.73,1009.1449,92.0,24.54,16.6
2316524,london_grid_022,2018-04-09 00:00:00,CLOUDY,9.12,1008.3282,94.0,22.38,14.59
2316525,london_grid_023,2018-04-09 00:00:00,CLOUDY,8.52,1007.5116,95.0,19.54,12.61
2316526,london_grid_024,2018-04-09 00:00:00,CLOUDY,7.98,1005.2966,96.0,17.09,11.33
2316527,london_grid_025,2018-04-09 00:00:00,CLOUDY,7.53,1001.6831,97.0,15.64,10.74
2316528,london_grid_026,2018-04-09 00:00:00,CLOUDY,7.07,998.0697,98.0,14.02,10.16
2316529,london_grid_027,2018-04-09 00:00:00,CLOUDY,6.82,996.5618,98.0,16.03,10.17
2316530,london_grid_028,2018-04-09 00:00:00,CLOUDY,6.56,995.054,99.0,18.03,10.19
2316531,london_grid_029,2018-04-09 00:00:00,CLOUDY,6.36,994.6732,99.0,19.66,10.04
2316532,london_grid_030,2018-04-09 00:00:00,PARTLY_CLOUDY_DAY,6.2,995.4194,98.0,21.01,9.72
2316533,london_grid_031,2018-04-09 00:00:00,PARTLY_CLOUDY_DAY,6.05,996.1657,98.0,22.44,9.41
2316534,london_grid_032,2018-04-09 00:00:00,CLOUDY,5.87,995.5782,98.0,23.17,8.97
2316535,london_grid_033,2018-04-09 00:00:00,CLOUDY,5.68,994.9906,98.0,23.98,8.53
2316536,london_grid_034,2018-04-09 00:00:00,CLOUDY,5.54,994.814,98.0,25.31,7.97
2316537,london_grid_035,2018-04-09 00:00:00,CLOUDY,5.44,995.0482,97.0,27.37,7.31
2316538,london_grid_036,2018-04-09 00:00:00,CLOUDY,5.33,995.2825,97.0,29.84,6.65
2316539,london_grid_037,2018-04-09 00:00:00,CLOUDY,5.43,997.1334,96.0,29.47,6.35
2316540,london_grid_038,2018-04-09 00:00:00,CLOUDY,5.52,998.9842,95.0,29.07,6.04
2316541,london_grid_039,2018-04-09 00:00:00,CLOUDY,5.76,998.8428,94.0,27.82,5.62
2316542,london_grid_040,2018-04-09 00:00:00,CLOUDY,6.15,996.7091,92.0,25.45,5.09
2316543,london_grid_041,2018-04-09 00:00:00,CLOUDY,6.53,994.5753,90.0,22.52,4.56
2316544,london_grid_042,2018-04-09 00:00:00,CLOUDY,9.77,1009.2025,92.0,25.46,16.68
2316545,london_grid_043,2018-04-09 00:00:00,CLOUDY,9.2,1008.5164,94.0,23.56,14.66
2316546,london_grid_044,2018-04-09 00:00:00,CLOUDY,8.62,1007.8303,95.0,21.05,12.66
2316547,london_grid_045,2018-04-09 00:00:00,CLOUDY,8.1,1006.0083,96.0,18.82,11.37
2316548,london_grid_046,2018-04-09 00:00:00,CLOUDY,7.62,1003.0502,97.0,17.38,10.76
2316549,london_grid_047,2018-04-09 00:00:00,CLOUDY,7.15,1000.0921,98.0,15.77,10.17
2316550,london_grid_048,2018-04-09 00:00:00,CLOUDY,6.96,997.6396,98.0,17.55,10.31
2316551,london_grid_049,2018-04-09 00:00:00,CLOUDY,6.77,995.1871,99.0,19.27,10.47
2316552,london_grid_050,2018-04-09 00:00:00,CLOUDY,6.58,993.9743,99.0,20.55,10.37
2316553,london_grid_051,2018-04-09 00:00:00,CLOUDY,6.4,994.0012,99.0,21.46,10.02
2316554,london_grid_052,2018-04-09 00:00:00,CLOUDY,6.21,994.0281,99.0,22.44,9.67
